,x,y,type
c-1982,2279.43789997486,4645.66306822287,Monocytes
c-1983,2310.0346139251,4650.82939795395,Fibroblast
c-1984,2336.71262300411,4651.72135977738,Fibroblast
c-1985,2299.42492218291,4652.87560629648,Epithelial cell
c-1986,2323.5157744894,4653.63245664768,Fibroblast
c-1987,2346.47161078698,4665.33789310503,Fibroblast
c-1988,2252.03174918994,4671.74384729852,Monocytes
c-1989,2278.54962673858,4673.38529988285,Monocytes
c-1990,2358.19769157899,4677.96973301559,Epithelial cell
c-1991,2277.80347761322,4684.63929321823,Monocytes
c-1992,2258.79556309964,4693.08249632111,Monocytes
c-1993,2300.4399076108,4692.50655559636,Epithelial cell
c-1994,2271.20212753901,4695.6455860398,Monocytes
c-1995,2332.16748050377,4694.88248432982,Monocytes
c-1996,2345.24401796251,4696.84734795084,Monocytes
c-1997,2332.32835631331,4712.10100861179,Monocytes
c-1998,2263.2979893866,4713.03547710461,Monocytes
c-1999,2296.68903334463,4716.76105398834,Epithelial cell
c-2000,2343.36426416686,4729.92051507133,Fibroblast
c-2001,2327.99792244956,4726.25699250982,Monocytes
c-2002,2290.75933535939,4732.80402106907,Epithelial cell
c-2003,2295.79558935803,4734.12225717687,Epithelial cell
c-2004,2276.33530215066,4737.10323759735,Monocytes
c-2005,2282.56599175001,4739.20524361137,Monocytes
c-2006,2349.76317549177,4744.44826584602,Fibroblast
c-2007,2277.59959123743,4742.21753045131,Monocytes
c-2008,2285.01419716952,4748.20019934011,Epithelial cell
c-2009,2302.96025616166,4753.3935648331,Epithelial cell
c-2010,2273.36848265155,4754.095442301,Epithelial cell
c-2011,2294.96831790751,4753.92144471708,Epithelial cell
c-2012,2257.64225898035,4757.22163161206,Monocytes
c-2013,2290.99861757443,4758.71658034407,Epithelial cell
c-2014,2340.21408242581,4760.73072303432,Fibroblast
c-2015,2298.89978033816,4759.5167763547,Monocytes
c-2016,2253.4921230862,4764.13180840561,Monocytes
c-2017,2305.62657053082,4566.79624483901,Monocytes
c-2018,2288.88577787815,4569.64330782394,Macrophage
c-2019,2295.49748025295,4574.59240965457,Monocytes
c-2020,2289.29844166111,4576.86840612457,Fibroblast
c-2021,2302.44849146998,4577.825825858,Monocytes
c-2022,2292.79155098661,4565.55879088604,Monocytes
c-2023,2258.69099341574,4780.36924557233,Monocytes
c-2024,2325.84908103635,4779.46896188773,Fibroblast
c-2025,2266.23997481226,4790.3033564095,Monocytes
c-2026,2272.00971190648,4790.9595180184,Epithelial cell
c-2027,2323.18906995519,4797.06039815952,Epithelial cell
c-2028,2266.29508192646,4796.32574694406,Fibroblast
c-2029,2310.09204664845,4799.72839452054,Epithelial cell
c-2030,2304.65519409491,4802.71831525833,Epithelial cell
c-2031,2302.9989104565,4810.01584490891,Fibroblast
c-2032,2324.89985072613,4808.95498596925,Epithelial cell
c-2033,2263.88174077222,4811.2360670311,Monocytes
c-2034,2305.20324988843,4823.90264049266,Epithelial cell
c-2035,2312.00953766043,4822.52232705884,Epithelial cell
c-2036,2298.36999839908,4825.97612656882,Epithelial cell
c-2037,2294.2123063677,4833.37568614698,Epithelial cell
c-2038,2313.53376933757,4835.43470538217,Epithelial cell
c-2039,2285.57810438669,4841.91554779433,Fibroblast
c-2040,2310.39629958014,4843.27370998996,Epithelial cell
c-2041,2347.68249396906,4843.42520393502,Epithelial cell
c-2042,2304.18068877539,4847.82883441431,Epithelial cell
c-2043,2353.83789305904,4850.50839886976,Epithelial cell
c-2044,2347.06286998001,4852.72561381853,Epithelial cell
c-2045,2300.01833693974,4856.90416541174,Epithelial cell
c-2046,2338.80176818459,4857.38712382321,Epithelial cell
c-2047,2320.54214599421,4858.71820252137,Epithelial cell
c-2048,2358.2677424883,4855.70416809599,Epithelial cell
c-2049,2308.73914001105,4861.18489505312,Epithelial cell
c-2050,2360.48951715786,4859.76654146362,Epithelial cell
c-2051,2335.31246384661,4862.71290329799,Epithelial cell
c-2052,2321.38901137814,4866.24297994748,Epithelial cell
c-2053,2312.8084798468,4864.7737787116,Epithelial cell
c-2054,2289.62172066437,4871.08255807152,Epithelial cell
c-2055,2325.68468184823,4869.32759381035,Epithelial cell
c-2056,2339.34932183401,4869.53960363222,Epithelial cell
c-2057,2314.01040554299,4872.91294266231,Epithelial cell
c-2058,2329.76604997618,4872.88379087643,Epithelial cell
c-2059,2302.8931074713,4875.56742057538,Epithelial cell
c-2060,2340.41663657268,4874.72090898745,Epithelial cell
c-2061,2359.61627557435,4875.9377872993,Epithelial cell
c-2062,2326.13769913756,4880.22850835805,Epithelial cell
c-2063,2342.08444506321,4878.75435364109,Epithelial cell
c-2064,2297.02319465645,4882.004610341,Epithelial cell
c-2065,2312.47054351735,4880.63472728639,Epithelial cell
c-2066,2323.05140941327,4883.26274161612,Epithelial cell
c-2067,2308.99743933369,4884.96577689115,Epithelial cell
c-2068,2300.51471719799,4886.14392595985,Epithelial cell
c-2069,2343.61426582708,4886.27965119027,Epithelial cell
c-2070,2350.4489699109,4889.17833806422,Epithelial cell
c-2071,2284.2493095755,4893.81090639503,Epithelial cell
c-2072,2313.86192171428,4890.8627231039,Epithelial cell
c-2073,2296.44187471958,4892.31834109244,Epithelial cell
c-2074,2360.45016054169,4895.23204473816,Epithelial cell
c-2075,2311.85513804624,4899.05690680947,Epithelial cell
c-2076,2340.92883126471,4897.53657567188,Epithelial cell
c-2077,2300.2350513447,4900.56336283248,Epithelial cell
c-2078,2332.89144888958,4897.78571581206,Epithelial cell
c-2079,2349.17875564269,4898.8081045981,Epithelial cell
c-2080,2330.84815174855,4902.43515952302,Epithelial cell
c-2081,2357.56098032699,4900.41135762026,Epithelial cell
c-2082,2288.46390945223,4902.49421568565,Epithelial cell
c-2083,2340.12277665742,4902.01096529894,Epithelial cell
c-2084,2284.0969096817,4904.92917876594,Epithelial cell
c-2085,2315.66459134339,4905.70548243287,Epithelial cell
c-2086,2352.2055438035,4908.09397501132,Epithelial cell
c-2087,2327.20229460857,4911.09741975902,Epithelial cell
c-2088,2313.86460852805,4912.06758887968,Epithelial cell
c-2089,2347.28109729721,4911.08208482227,Epithelial cell
c-2090,2347.30848172695,4921.30369541626,Epithelial cell
c-2091,2338.08870662326,4767.54938289871,Fibroblast
c-2092,2289.46432778757,4766.77914818029,Epithelial cell
c-2093,2284.10593153535,4769.92508818228,Epithelial cell
c-2094,2280.3813474471,4775.4021962017,Epithelial cell
c-2095,2291.88915712808,4775.53623783607,Epithelial cell
c-2096,2338.97303452657,4778.25205420015,Macrophage
c-2097,2270.49249550463,4779.13981659135,Epithelial cell
c-2098,2295.29489343621,4779.08680777745,Monocytes
c-2099,2298.37205638525,4783.18548948317,Monocytes
c-2100,2280.31543481203,4789.45354275284,Epithelial cell
c-2101,2252.32008935421,4797.36314672392,Monocytes
c-2102,2297.9824500825,4796.5799364684,Epithelial cell
c-2103,2257.65412986316,4805.73735900027,Monocytes
c-2104,2331.84512079302,4812.50930158515,Fibroblast
c-2105,2255.0649855742,4813.10374847462,Monocytes
c-2106,2323.49836927567,4823.26443657566,Fibroblast
c-2107,2335.08964130891,4821.6534659466,Monocytes
c-2108,2333.99905930083,4825.32226047817,Fibroblast
c-2109,2352.64202468179,4827.77545076182,Epithelial cell
c-2110,2278.05191084942,4830.41735834995,Fibroblast
c-2111,2345.06625879325,4830.70857742955,Epithelial cell
c-2112,2353.3360990514,4834.90835400772,Epithelial cell
c-2113,2319.96683132047,4839.53741037379,Fibroblast
c-2114,2273.95914196087,4843.98716716217,Monocytes
c-2115,2359.50201222535,4845.62069089361,Proliferating cell
c-2116,2349.50972540467,4846.81739418656,Epithelial cell
c-2117,2312.94132447105,4851.53504438148,Epithelial cell
c-2118,2320.6213158488,4851.31534114449,Epithelial cell
c-2119,2264.16786802491,4853.64864570567,Monocytes
c-2120,2290.67624549772,4854.94476529697,Epithelial cell
c-2121,2285.20397518102,4857.47304910533,Epithelial cell
c-2122,2303.87048425636,4860.01188565574,Epithelial cell
c-2123,2263.10199713275,4857.74264074179,Monocytes
c-2124,2250.24882739364,4862.54920471253,Fibroblast
c-2125,2349.84862125647,4859.2244657081,Epithelial cell
c-2126,2357.82857787423,4865.51764931374,Epithelial cell
c-2127,2278.48930535023,4870.14825951509,Epithelial cell
c-2128,2298.14662344348,4867.37089194202,Epithelial cell
c-2129,2306.0341062773,4868.78864041326,Epithelial cell
c-2130,2350.79228353988,4872.79951954464,Epithelial cell
c-2131,2296.23518753645,4874.79005387451,Epithelial cell
c-2132,2350.49227326404,4881.06188597439,Epithelial cell
c-2133,2335.67529802327,4881.17998863373,Epithelial cell
c-2134,2317.9746858087,4887.16575018124,Epithelial cell
c-2135,2264.03687354162,4889.18231912251,Monocytes
c-2136,2270.95278813226,4889.86296993146,Monocytes
c-2137,2331.26168827618,4888.31066839669,Epithelial cell
c-2138,2334.73817252297,4893.17938253875,Epithelial cell
c-2139,2322.53248488885,4892.5831611181,Epithelial cell
c-2140,2352.17556322564,4895.26799262966,Epithelial cell
c-2141,2322.64674143387,4900.97164351529,Epithelial cell
c-2142,2262.45933386142,4901.59201955515,Monocytes
c-2143,2303.91369921183,4907.51732197932,Epithelial cell
c-2144,2342.21408134368,4912.11147032204,Epithelial cell
c-2145,2302.59800529077,4916.69067355031,Fibroblast
c-2146,2334.9751467868,4917.50891041206,Epithelial cell
c-2147,2358.3366678799,4918.00046435411,Epithelial cell
c-2148,2253.07483416684,4920.29255898964,Monocytes
c-2149,2298.41795410451,4924.18136849725,Epithelial cell
c-2150,2346.80081842766,4933.3352980722,Macrophage
c-2151,2319.281650069,4937.7799012034,Fibroblast
c-2152,2341.34861783656,4938.26767264328,Fibroblast
c-2153,2276.27690790697,4951.96463010916,Fibroblast
c-2154,2304.98455628301,4951.34928730762,Fibroblast
c-2155,2295.23702515052,4957.1879106168,Monocytes
c-2156,2300.83801628917,4957.81407480784,Monocytes
c-2157,2478.10447473773,4963.88164525646,Proliferating cell
c-2158,2513.04530123963,4961.81606092546,Epithelial cell
c-2159,2520.91328598968,4960.99963504456,Proliferating cell
c-2160,2493.13252545492,4964.88637766774,Proliferating cell
c-2161,2499.96501246918,4765.00446832787,Proliferating cell
c-2162,2542.52544270273,4764.74203318962,Proliferating cell
c-2163,2551.679923469,4768.10112456267,Proliferating cell
c-2164,2560.89098133188,4767.34857365075,Proliferating cell
c-2165,2536.83447662063,4766.85063426918,Proliferating cell
c-2166,2507.41794426936,4767.74439702955,Proliferating cell
c-2167,2489.01725307004,4769.49958009665,Proliferating cell
c-2168,2493.58748214687,4771.65180088304,Proliferating cell
c-2169,2512.55772413587,4773.66446668728,Proliferating cell
c-2170,2531.27185028392,4772.76155970752,Proliferating cell
c-2171,2560.38017378656,4774.56608550925,Proliferating cell
c-2172,2553.84885647773,4776.59600820004,Proliferating cell
c-2173,2511.31453303878,4780.68016598733,Proliferating cell
c-2174,2547.55728751016,4777.89335260773,Proliferating cell
c-2175,2526.74116795654,4782.24306983567,Proliferating cell
c-2176,2535.78438997638,4784.54613975924,Proliferating cell
c-2177,2477.0008253194,4788.44422724297,Proliferating cell
c-2178,2545.36379204694,4785.97140517528,Proliferating cell
c-2179,2518.11751332338,4786.14418571872,Proliferating cell
c-2180,2496.28082303514,4786.76493543504,Proliferating cell
c-2181,2540.35195551335,4787.91856630597,Proliferating cell
c-2182,2489.592772619,4789.63577342277,Proliferating cell
c-2183,2534.3027449131,4789.85593538542,Proliferating cell
c-2184,2554.45972947609,4788.88573613304,Proliferating cell
c-2185,2520.28399609143,4790.39818528929,Proliferating cell
c-2186,2548.20874151603,4791.19593037113,Proliferating cell
c-2187,2543.30828225841,4791.49827350737,Proliferating cell
c-2188,2508.42130672749,4793.81896357204,Proliferating cell
c-2189,2525.41520187058,4794.80109060944,Proliferating cell
c-2190,2491.82244535248,4798.19710559075,Proliferating cell
c-2191,2518.63208357437,4795.46173206991,Proliferating cell
c-2192,2532.41745522053,4795.89810415064,Proliferating cell
c-2193,2546.03020680386,4795.73552956453,Proliferating cell
c-2194,2513.05662753451,4797.52945186469,Proliferating cell
c-2195,2535.86043821086,4798.7781345793,Proliferating cell
c-2196,2522.36713854677,4800.87038914969,Proliferating cell
c-2197,2546.97773946854,4799.61348312297,Proliferating cell
c-2198,2527.10237652339,4801.78561611276,Proliferating cell
c-2199,2540.33034133963,4799.63478046724,Proliferating cell
c-2200,2551.50313500005,4802.7093660311,Proliferating cell
c-2201,2505.30037473109,4802.48136345071,Proliferating cell
c-2202,2559.1606945392,4802.18567051349,Proliferating cell
c-2203,2511.33703318712,4803.13717406294,Proliferating cell
c-2204,2489.80325112769,4803.41476334765,Proliferating cell
c-2205,2533.58577306466,4803.77704683414,Proliferating cell
c-2206,2546.30033159547,4804.76434113659,Proliferating cell
c-2207,2558.79941609661,4808.00355040515,Proliferating cell
c-2208,2472.65576258735,4809.1694996394,Proliferating cell
c-2209,2543.11874508599,4809.1002736991,Proliferating cell
c-2210,2512.11843575427,4811.71365211546,Proliferating cell
c-2211,2532.2841039162,4810.27273068171,Proliferating cell
c-2212,2487.46603974762,4811.8510328622,Proliferating cell
c-2213,2527.04779660918,4811.95785681038,Proliferating cell
c-2214,2477.77074153627,4812.71432030924,Proliferating cell
c-2215,2493.90143398163,4816.81279978688,Proliferating cell
c-2216,2548.42349130046,4816.72078017648,Proliferating cell
c-2217,2511.85385814554,4818.45285038249,Proliferating cell
c-2218,2487.84917876498,4822.26568541773,Proliferating cell
c-2219,2533.45075494868,4823.77070694432,Proliferating cell
c-2220,2550.22736512499,4827.45766560784,Proliferating cell
c-2221,2523.87434295474,4826.62069086958,Proliferating cell
c-2222,2519.21454139492,4830.09876228566,Proliferating cell
c-2223,2531.01314045485,4831.91734134627,Proliferating cell
c-2224,2510.96716245925,4832.81421787915,Proliferating cell
c-2225,2494.93130726084,4832.61003139518,Proliferating cell
c-2226,2478.27983826011,4833.95982037613,Proliferating cell
c-2227,2559.73086567852,4836.25792375074,Proliferating cell
c-2228,2505.33788028831,4836.51103836126,Proliferating cell
c-2229,2520.31948556632,4838.70944523419,CD8 T-cell
c-2230,2531.50139676802,4837.32944019145,Proliferating cell
c-2231,2476.83106697568,4838.17561120461,Proliferating cell
c-2232,2496.05579752183,4840.51839278403,Proliferating cell
c-2233,2506.08033215574,4841.48424037962,Proliferating cell
c-2234,2531.77456115407,4842.74625205798,Proliferating cell
c-2235,2551.41862310779,4843.46336969352,Proliferating cell
c-2236,2515.24351698688,4844.59352774279,Proliferating cell
c-2237,2519.35438774051,4846.59076859313,Proliferating cell
c-2238,2562.55867118487,4845.25639760015,Proliferating cell
c-2239,2527.23223512101,4846.7508565568,Proliferating cell
c-2240,2483.85166329979,4848.42383420453,Proliferating cell
c-2241,2560.10317671111,4850.54332800691,Proliferating cell
c-2242,2499.41818900497,4850.24525650021,Proliferating cell
c-2243,2532.82411714234,4851.47514453085,Proliferating cell
c-2244,2482.78155666376,4853.07647749319,Proliferating cell
c-2245,2479.52827732722,4855.30397594256,Proliferating cell
c-2246,2510.63558536158,4856.78315271996,Proliferating cell
c-2247,2529.95637247004,4857.25451258129,Proliferating cell
c-2248,2521.94804214629,4860.57543835783,Proliferating cell
c-2249,2530.46907071016,4862.60913939283,Proliferating cell
c-2250,2505.65491081335,4864.95705848359,Proliferating cell
c-2251,2481.14658507021,4866.21370093881,CD8 T-cell
c-2252,2535.26229928201,4867.33999753865,Proliferating cell
c-2253,2488.77754571462,4866.89897820794,Proliferating cell
c-2254,2512.53589963296,4869.12322410612,Proliferating cell
c-2255,2491.99979433931,4871.29342413022,Proliferating cell
c-2256,2477.03753907763,4871.89572119532,Proliferating cell
c-2257,2532.99186593771,4871.25872670487,Proliferating cell
c-2258,2534.2316400898,4874.60916827784,Proliferating cell
c-2259,2495.18884605037,4877.02503470901,Proliferating cell
c-2260,2510.73705486328,4878.47278815805,Proliferating cell
c-2261,2502.55754189724,4879.83502893505,Proliferating cell
c-2262,2535.6229738989,4881.50676000459,Proliferating cell
c-2263,2474.83359827218,4880.55778163321,Epithelial cell
c-2264,2523.97654372165,4882.84665363326,Proliferating cell
c-2265,2540.35784834891,4885.14465095287,Proliferating cell
c-2266,2473.45189743241,4883.54120526054,Proliferating cell
c-2267,2501.61180002775,4889.71294045252,Proliferating cell
c-2268,2524.58506843096,4892.77384243798,Proliferating cell
c-2269,2493.40982600922,4889.6607038853,Proliferating cell
c-2270,2483.6768037035,4890.1952117745,Epithelial cell
c-2271,2541.03993859815,4889.82641211573,Proliferating cell
c-2272,2536.46031658108,4893.65303494837,Proliferating cell
c-2273,2542.30688074881,4895.350411077,Proliferating cell
c-2274,2530.85385693725,4904.12990517457,Proliferating cell
c-2275,2538.44852383384,4910.1202463647,Epithelial cell
c-2276,2508.99143709697,4911.27771395329,Proliferating cell
c-2277,2538.02150955151,4916.96980122645,Proliferating cell
c-2278,2544.9296376418,4917.8413849389,Epithelial cell
c-2279,2512.09326888008,4918.45884111842,Proliferating cell
c-2280,2508.93300807741,4920.01276306984,Macrophage
c-2281,2524.81711758953,4924.26418065486,Proliferating cell
c-2282,2540.64678116092,4924.49700760355,Epithelial cell
c-2283,2531.09922816911,4930.74408363791,Epithelial cell
c-2284,2541.59820375479,4931.92777915607,Epithelial cell
c-2285,2537.58186892925,4935.26059794197,Proliferating cell
c-2286,2533.42674075411,4937.05079994737,Epithelial cell
c-2287,2535.91712908503,4944.01034102134,Epithelial cell
c-2288,2537.6021882419,4948.66059197066,Proliferating cell
c-2289,2552.97950908939,4958.56166203278,Epithelial cell
c-2290,2553.72710465325,4950.89160692072,Proliferating cell
c-2291,2543.52661287721,4951.64775803254,Proliferating cell
c-2292,2562.59836675775,4956.19732407353,Epithelial cell
c-2293,2546.39650517533,4961.94920287435,Epithelial cell
c-2294,2528.85511589059,4951.59711504422,Proliferating cell
c-2295,2536.93548950006,4953.63752135771,Proliferating cell
c-2296,2534.00047987584,4958.89956032224,Proliferating cell
c-2297,2523.41610950126,4960.26195893975,Proliferating cell
c-2298,2494.29237737329,4956.19647444558,Proliferating cell
c-2299,2538.68230093183,4960.38096322855,Proliferating cell
c-2300,2529.6043514822,4764.34384484922,Proliferating cell
c-2301,2521.69862676183,4767.00194504798,Proliferating cell
c-2302,2527.39602567745,4770.91000915321,Proliferating cell
c-2303,2538.4591197815,4772.10274515774,Proliferating cell
c-2304,2547.22519088047,4773.05943206411,Proliferating cell
c-2305,2518.64649190752,4773.59988983295,Proliferating cell
c-2306,2523.27504724229,4776.54724898388,Proliferating cell
c-2307,2532.93948710912,4778.63835082718,Proliferating cell
c-2308,2540.77200641418,4778.00696488561,Proliferating cell
c-2309,2558.14528013695,4779.45405160295,Proliferating cell
c-2310,2547.80732281226,4782.4311288324,Proliferating cell
c-2311,2489.11107296086,4783.49628683333,Proliferating cell
c-2312,2483.48043798707,4784.89706537131,Proliferating cell
c-2313,2529.18274592728,4788.78176465385,Proliferating cell
c-2314,2507.35932738452,4788.26077170264,Proliferating cell
c-2315,2523.05174578042,4791.78287295167,Proliferating cell
c-2316,2554.89840782201,4794.14522507973,Proliferating cell
c-2317,2479.20246999959,4801.29991328528,Proliferating cell
c-2318,2537.83190941533,4805.7659139298,Proliferating cell
c-2319,2495.71421771824,4807.89834606363,Proliferating cell
c-2320,2549.74910444376,4810.83728966427,Proliferating cell
c-2321,2518.9742289718,4814.33740329357,Proliferating cell
c-2322,2507.17568434366,4815.27915626338,Proliferating cell
c-2323,2533.52055286896,4816.61302084916,Proliferating cell
c-2324,2477.21084860983,4817.61065016772,Proliferating cell
c-2325,2527.4731587678,4820.24195052833,Proliferating cell
c-2326,2551.7966020128,4821.95043170578,Proliferating cell
c-2327,2473.33947002243,4822.97161792321,Proliferating cell
c-2328,2559.62161707444,4825.59570211616,Proliferating cell
c-2329,2508.1502043776,4826.06380618633,Proliferating cell
c-2330,2538.99000277639,4826.53314484681,Proliferating cell
c-2331,2543.86167900959,4826.16725754245,Proliferating cell
c-2332,2501.60209000071,4831.17008422021,Proliferating cell
c-2333,2521.02068898879,4833.98435056178,Proliferating cell
c-2334,2549.10234501802,4842.3769995595,Proliferating cell
c-2335,2496.7766743114,4845.52763141506,Proliferating cell
c-2336,2505.83156579481,4846.43216961137,Proliferating cell
c-2337,2488.89011649406,4846.57064697972,Proliferating cell
c-2338,2491.59870535828,4852.12047054839,Proliferating cell
c-2339,2500.75855408211,4855.44516030528,Proliferating cell
c-2340,2474.26299389251,4855.37520483189,Proliferating cell
c-2341,2494.1683677634,4857.69179892736,Proliferating cell
c-2342,2480.55509378606,4861.03448876576,Epithelial cell
c-2343,2475.89255265467,4868.24840971227,Proliferating cell
c-2344,2485.07471090757,4870.37394951338,CD8 T-cell
c-2345,2526.42645639867,4871.07133303584,Proliferating cell
c-2346,2485.82692431784,4876.22538096125,Proliferating cell
c-2347,2558.64605668046,4893.92373211635,Epithelial cell
c-2348,2535.13908589909,4901.13023212915,Epithelial cell
c-2349,2473.81645296052,4910.5419676822,Fibroblast
c-2350,2495.18628316613,4913.35847068258,Fibroblast
c-2351,2485.99604082,4921.1219004142,Monocytes
c-2352,2513.96744935695,4935.46090548068,Proliferating cell
c-2353,2479.45596004653,4955.65450884902,Proliferating cell
c-2354,2487.57737047577,4956.15892741322,Proliferating cell
c-2355,2482.85899334095,4958.5703483905,Proliferating cell
c-2356,2478.58705227052,4765.11450011566,Macrophage
c-2357,2444.85590875128,4765.36457703895,Proliferating cell
c-2358,2488.84189597364,4765.08296743833,Proliferating cell
c-2359,2451.25193141119,4765.80748548777,Proliferating cell
c-2360,2457.1424718235,4768.97562203352,Macrophage
c-2361,2449.80406408331,4770.76869654171,Proliferating cell
c-2362,2438.48394029979,4771.74670422813,Proliferating cell
c-2363,2485.93432402296,4773.7724156608,Proliferating cell
c-2364,2444.21694025387,4774.14065404889,Proliferating cell
c-2365,2458.4966097642,4773.53961333588,Proliferating cell
c-2366,2495.42974788124,4776.04560107943,Proliferating cell
c-2367,2481.2845142611,4774.05774247822,Macrophage
c-2368,2425.06825351422,4776.76440933096,Proliferating cell
c-2369,2436.19246744759,4777.18013843322,Proliferating cell
c-2370,2482.13759701936,4778.85512280994,Proliferating cell
c-2371,2466.50559375546,4777.7046290933,Proliferating cell
c-2372,2446.87523792155,4778.88494424348,Proliferating cell
c-2373,2413.16943499383,4780.59633097141,Proliferating cell
c-2374,2459.21688229608,4778.96612783052,Proliferating cell
c-2375,2518.63321962205,4780.47357539213,Proliferating cell
c-2376,2503.38564138061,4781.17458557424,Proliferating cell
c-2377,2418.63292186597,4783.31182528253,Proliferating cell
c-2378,2439.17970437697,4784.5608607218,Proliferating cell
c-2379,2471.30879036536,4781.57160828168,Proliferating cell
c-2380,2465.14169378592,4783.43400328328,Proliferating cell
c-2381,2431.698348543,4785.21935116665,Proliferating cell
c-2382,2454.86892522904,4782.78661583526,Proliferating cell
c-2383,2496.36075234284,4782.60276345269,Proliferating cell
c-2384,2444.05176357671,4792.18787122157,Proliferating cell
c-2385,2514.0577162773,4787.48948280621,Proliferating cell
c-2386,2408.80949445442,4786.86745270801,Proliferating cell
c-2387,2414.28816822874,4789.72371941976,Proliferating cell
c-2388,2467.01499271614,4790.4621204677,Proliferating cell
c-2389,2404.38389286499,4794.98036388938,Epithelial cell
c-2390,2399.18840502856,4793.90321810999,Fibroblast
c-2391,2502.86510820232,4793.65280541787,Proliferating cell
c-2392,2496.7048873627,4793.73905151096,Proliferating cell
c-2393,2410.08714633032,4793.15544512682,Proliferating cell
c-2394,2514.63016734194,4793.32766963752,Proliferating cell
c-2395,2454.20695519521,4797.04055766744,Proliferating cell
c-2396,2467.30241801589,4800.50038865029,Proliferating cell
c-2397,2408.41965919255,4799.76221931416,Proliferating cell
c-2398,2515.9134495064,4802.85082930117,Proliferating cell
c-2399,2498.97383987064,4801.68787936051,Proliferating cell
c-2400,2432.19754354053,4804.04564137004,Proliferating cell
c-2401,2471.43199710631,4804.440920434,Proliferating cell
c-2402,2405.25216679141,4807.55982710405,Proliferating cell
c-2403,2397.71070454227,4805.54097744038,Proliferating cell
c-2404,2385.88558801929,4804.28307733707,Epithelial cell
c-2405,2444.26898023375,4804.4098279065,Proliferating cell
c-2406,2417.24235064197,4806.52356930537,Proliferating cell
c-2407,2375.33385166447,4806.66410394624,Fibroblast
c-2408,2522.9778343718,4807.38522202589,Proliferating cell
c-2409,2501.0745493231,4806.15343731722,Proliferating cell
c-2410,2392.66423632052,4807.8325655607,Macrophage
c-2411,2461.33332707263,4808.22820771722,Proliferating cell
c-2412,2457.29626588399,4810.92629426723,Proliferating cell
c-2413,2466.60012109759,4809.90424492197,Proliferating cell
c-2414,2505.50761330612,4808.28521146728,Proliferating cell
c-2415,2492.71347959826,4810.00744680045,Proliferating cell
c-2416,2379.75135949471,4810.81606532731,Epithelial cell
c-2417,2387.95275350145,4810.5659999599,Proliferating cell
c-2418,2434.2196324783,4812.34302879007,Proliferating cell
c-2419,2426.34453347134,4812.53636936877,Proliferating cell
c-2420,2400.72926950639,4812.49283876109,Proliferating cell
c-2421,2417.79816544994,4813.99363909367,Proliferating cell
c-2422,2373.58711054043,4814.00459526589,Epithelial cell
c-2423,2471.69176052537,4814.91417814842,Proliferating cell
c-2424,2462.1620297877,4816.60435549724,Proliferating cell
c-2425,2392.97324782209,4816.04390544376,Proliferating cell
c-2426,2486.98862567516,4816.19391607688,Proliferating cell
c-2427,2385.21078585231,4818.07929558276,Proliferating cell
c-2428,2427.91072001876,4817.62317308111,Proliferating cell
c-2429,2359.73336970056,4819.47310921271,Epithelial cell
c-2430,2404.9188419904,4821.09708394459,Proliferating cell
c-2431,2417.03932313291,4818.77004154209,Proliferating cell
c-2432,2521.35833782334,4820.3244286991,Proliferating cell
c-2433,2373.80540692336,4821.54485094339,Proliferating cell
c-2434,2516.37173069569,4820.95844652175,Proliferating cell
c-2435,2391.23078142978,4824.61516671369,Epithelial cell
c-2436,2399.56583308167,4823.90890054537,CD8 T-cell
c-2437,2502.24419874816,4823.0655709853,Proliferating cell
c-2438,2445.87186698546,4823.61236543212,Proliferating cell
c-2439,2516.56530527074,4824.28006149377,Proliferating cell
c-2440,2437.87448949401,4825.41469464265,Proliferating cell
c-2441,2496.69060220308,4824.60804153518,Proliferating cell
c-2442,2385.14360600407,4829.85272150013,Proliferating cell
c-2443,2426.97179238332,4827.15505161017,Proliferating cell
c-2444,2365.18597431812,4828.5942753,Epithelial cell
c-2445,2413.98503006881,4828.94765405483,Proliferating cell
c-2446,2463.67225267618,4827.2959289318,Proliferating cell
c-2447,2514.81444768837,4827.30296879111,Proliferating cell
c-2448,2444.72515748306,4829.06948921282,Proliferating cell
c-2449,2490.79864861615,4828.45718917446,Proliferating cell
c-2450,2403.096546838,4827.98883568066,Epithelial cell
c-2451,2454.47197101228,4830.13436107047,Proliferating cell
c-2452,2467.18803327536,4830.40962330122,Proliferating cell
c-2453,2398.01218620451,4832.08874916871,Proliferating cell
c-2454,2427.20095228289,4832.12784069444,Proliferating cell
c-2455,2473.13253282025,4832.05192540551,Proliferating cell
c-2456,2442.6227150692,4833.25214978911,Proliferating cell
c-2457,2384.43514560322,4837.75848923954,Epithelial cell
c-2458,2446.03664870812,4835.30371309892,Proliferating cell
c-2459,2454.02538887844,4836.81655256346,Proliferating cell
c-2460,2364.45002321594,4838.85298613458,Epithelial cell
c-2461,2467.78107548761,4834.56720775702,Proliferating cell
c-2462,2416.4185577502,4836.74735767287,Proliferating cell
c-2463,2498.05169569531,4836.32816331544,Proliferating cell
c-2464,2399.12368967694,4838.2742198866,Proliferating cell
c-2465,2373.71801284607,4840.69167114876,Epithelial cell
c-2466,2430.78953643091,4839.32333188552,Proliferating cell
c-2467,2469.98769948884,4837.37297279711,Proliferating cell
c-2468,2410.0434149748,4843.19713655525,Proliferating cell
