,key,pos,neg
727,ACTR2,ADRB2,COL3A1
728,ACTR2,ADRB2,NTN3
729,ACTR2,ADRB2,PVR
730,ACTR2,ADRB2,HRG
731,ACTR2,ADRB2,TPH1
732,ACTR2,ADRB2,KITLG
733,ACTR2,ADRB2,CX3CL1
734,ACTR2,ADRB2,PDCD1LG2
735,ACTR2,ADRB2,ADM2
736,ACTR2,ADRB2,IL1B
737,ACTR2,ADRB2,MADCAM1
738,ACTR2,ADRB2,WNT11
739,ACTR2,ADRB2,CCL15
740,ACTR2,ADRB2,TNC
741,ACTR2,ADRB2,RELN
742,ACTR2,ADRB2,EFNA1
743,ACTR2,ADRB2,C1QTNF5
744,ACTR2,ADRB2,IFNA10
745,ACTR2,ADRB2,IL3
746,ACTR2,ADRB2,FGF12
747,ACTR2,ADRB2,CD40LG
748,ACTR2,ADRB2,HSPG2
749,ACTR2,ADRB2,TGM2
750,ACTR2,ADRB2,CCL18
751,ACTR2,ADRB2,KRTAP4-12
752,ACTR2,ADRB2,ADAM10
753,ACTR2,ADRB2,EFNA5
754,ACTR2,ADRB2,EFEMP2
755,ACTR2,ADRB2,IFNL1
756,ACTR2,ADRB2,PRSS23
757,ACTR2,ADRB2,CXCL13
758,ACTR2,ADRB2,APP
759,ACTR2,ADRB2,CCL21
760,ACTR2,ADRB2,F2
761,ACTR2,ADRB2,ICAM2
762,ACTR2,ADRB2,WNT3A
763,ACTR2,ADRB2,LPL
764,ACTR2,ADRB2,LAMB3
765,ACTR2,ADRB2,LY86
766,ACTR2,ADRB2,PF4
767,ACTR2,ADRB2,CD99
768,ACTR2,ADRB2,SEMA5A
769,ACTR2,ADRB2,SHBG
770,ACTR2,ADRB2,VEGFA
771,ACTR2,ADRB2,CEACAM6
772,ACTR2,ADRB2,CCL20
773,ACTR2,ADRB2,PPY
774,ACTR2,ADRB2,PENK
775,ACTR2,ADRB2,CRH
776,ACTR2,ADRB2,EDN3
777,ACTR2,ADRB2,NPB
778,ACTR2,ADRB2,FGF20
779,ACTR2,ADRB2,PDGFB
780,ACTR2,ADRB2,IL19
781,ACTR2,ADRB2,TAC1
782,ACTR2,ADRB2,OLFM2
783,ACTR2,ADRB2,NUCB2
784,ACTR2,ADRB2,NMS
785,ACTR2,ADRB2,HGF
786,ACTR2,ADRB2,FGF11
787,ACTR2,ADRB2,PTH2
788,ACTR2,ADRB2,B2M
789,ACTR2,ADRB2,SFRP1
790,ACTR2,ADRB2,HP
791,ACTR2,ADRB2,HCRT
792,ACTR2,ADRB2,CFC1
793,ACTR2,ADRB2,TF
794,ACTR2,ADRB2,TGFB1
795,ACTR2,ADRB2,PSAP
796,ACTR2,ADRB2,IL12B
797,ACTR2,ADRB2,EDN2
798,ACTR2,ADRB2,FGF13
799,ACTR2,ADRB2,TNFSF13
800,ACTR2,ADRB2,ADAM9
801,ACTR2,ADRB2,IL2
802,ACTR2,ADRB2,GAS6
803,ACTR2,ADRB2,PIP
804,ACTR2,ADRB2,PAPLN
805,ACTR2,ADRB2,GALP
806,ACTR2,ADRB2,CALM3
807,ACTR2,ADRB2,EXOC3-AS1
808,ACTR2,ADRB2,COL4A1
809,ACTR2,ADRB2,PROK2
810,ACTR2,ADRB2,TNFSF15
811,ACTR2,ADRB2,MIA
812,ACTR2,ADRB2,IL16
813,ACTR2,ADRB2,IL5
814,ACTR2,ADRB2,MYOC
815,ACTR2,ADRB2,FASLG
816,ACTR2,ADRB2,C4BPA
817,ACTR2,ADRB2,CCL13
818,ACTR2,ADRB2,COL5A1
819,ACTR2,ADRB2,FGA
820,ACTR2,ADRB2,CRP
821,ACTR2,ADRB2,SEMA4C
822,ACTR2,ADRB2,CXCL10
823,ACTR2,ADRB2,GUCA2B
824,ACTR2,ADRB2,CELA3B
825,ACTR2,ADRB2,DLL1
826,ACTR2,ADRB2,BMP15
827,ACTR2,ADRB2,IL23A
828,ACTR2,ADRB2,HLA-E
829,ACTR2,ADRB2,RSPO3
830,ACTR2,ADRB2,BST2
831,ACTR2,ADRB2,IFNL2
832,ACTR2,ADRB2,DLK2
833,ACTR2,ADRB2,RLN1
834,ACTR2,ADRB2,CSF2
835,ACTR2,ADRB2,TIM-1
836,ACTR2,ADRB2,ADAM17
837,ACTR2,ADRB2,C1QTNF1
838,ACTR2,ADRB2,IL1A
839,ACTR2,ADRB2,NTS
840,ACTR2,ADRB2,BMP10
841,ACTR2,ADRB2,WNT3
842,ACTR2,ADRB2,CXCL1
843,ACTR2,ADRB2,KISS1
844,ACTR2,ADRB2,DSC1
845,ACTR2,ADRB2,SEMA6A
846,ACTR2,ADRB2,CGA
847,ACTR2,ADRB2,NECTIN2
848,ACTR2,ADRB2,NPVF
849,ACTR2,ADRB2,ADAM28
850,ACTR2,ADRB2,CNTF
851,ACTR2,ADRB2,GNAI2
852,ACTR2,ADRB2,EFNA2
853,ACTR2,ADRB2,BMP2
854,ACTR2,ADRB2,MLLT4
855,ACTR2,ADRB2,RLN3
856,ACTR2,ADRB2,EGF
857,ACTR2,ADRB2,NPW
858,ACTR2,ADRB2,FGF2
859,ACTR2,ADRB2,IL18
860,ACTR2,ADRB2,HSP90AA1
861,ACTR2,ADRB2,CD80
862,ACTR2,ADRB2,SOST
863,ACTR2,ADRB2,ADM
864,ACTR2,ADRB2,FGF10
865,ACTR2,ADRB2,DSC2
866,ACTR2,ADRB2,TNFSF14
867,ACTR2,ADRB2,ALOX5AP
868,ACTR2,ADRB2,IL17F
869,ACTR2,ADRB2,PLG
870,ACTR2,ADRB2,CCL2
871,ACTR2,ADRB2,BST1
872,ACTR2,ADRB2,BDNF
873,ADAM17,ERBB4,IL20
874,ADAM17,ERBB4,NTF4
875,ADAM17,ERBB4,NPPA
876,ADAM17,ERBB4,APOC3
877,ADAM17,ERBB4,C5
878,ADAM17,ERBB4,GSTP1
879,ADAM17,ERBB4,FN1
880,ADAM17,ERBB4,LGALS1
881,ADAM17,ERBB4,COL1A1
882,ADAM17,ERBB4,VEGFC
883,ADAM17,ERBB4,SEMA4B
884,ADAM17,ERBB4,AGRP
885,ADAM17,ERBB4,LY6G5C
886,ADAM17,ERBB4,PTGS2
887,ADAM17,ERBB4,AREG
888,ADAM17,ERBB4,LAMA2
889,ADAM17,ERBB4,IL1F10
890,ADAM17,ERBB4,SLIT2
891,ADAM17,ERBB4,DLL4
892,ADAM17,ERBB4,BMP4
893,ADAM17,ERBB4,PTDSS1
894,ADAM17,ERBB4,PROK1
895,ADAM17,ERBB4,SEMA4A
896,ADAM17,ERBB4,NCAM1
897,ADAM17,ERBB4,IGFL1
898,ADAM17,ERBB4,CSF1
899,ADAM17,ERBB4,SCT
900,ADAM17,ERBB4,LILRB4
901,ADAM17,ERBB4,L1CAM
902,ADAM17,ERBB4,PROS1
903,ADAM17,ERBB4,DUSP18
904,ADAM17,ERBB4,IL31
905,ADAM17,ERBB4,SHP1
906,ADAM17,ERBB4,CCL17
907,ADAM17,ERBB4,NID2
908,ADAM17,ERBB4,GCG
909,ADAM17,ERBB4,NPFF
910,ADAM17,ERBB4,NMU
911,ADAM17,ERBB4,IFNA14
912,ADAM17,ERBB4,CXCL2
913,ADAM17,ERBB4,APOC1
914,ADAM17,ERBB4,PIK3CD-AS1
915,ADAM17,ERBB4,C3
916,ADAM17,ERBB4,FGF1
917,ADAM17,ERBB4,CCL25
918,ADAM17,ERBB4,CD22
919,ADAM17,ERBB4,F11
920,ADAM17,ERBB4,NTF3
921,ADAM17,ERBB4,SPINK1
922,ADAM17,ERBB4,CCL19
923,ADAM17,ERBB4,MST1
924,ADAM17,ERBB4,PDGFC
925,ADAM17,ERBB4,PLAU
926,ADAM17,ERBB4,HLA-F
927,ADAM17,ERBB4,GNAS
928,ADAM17,ERBB4,SERPINA7
929,ADAM17,ERBB4,HBEGF
930,ADAM17,ERBB4,TAC4
931,ADAM17,ERBB4,NLGN3
932,ADAM17,ERBB4,TNFSF10
933,ADAM17,ERBB4,RARRES2
934,ADAM17,ERBB4,CTGF
935,ADAM17,ERBB4,ANGPT2
936,ADAM17,ERBB4,SHANK1
937,ADAM17,ERBB4,CSF3
938,ADAM17,ERBB4,EFNA3
939,ADAM17,ERBB4,FARP2
940,ADAM17,ERBB4,CCL14
941,ADAM17,ERBB4,FGF4
942,ADAM17,ERBB4,GDF1
943,ADAM17,ERBB4,LAMB2
944,ADAM17,ERBB4,REN
945,ADAM17,ERBB4,LTA
946,ADAM17,ERBB4,INHBB
947,ADAM17,ERBB4,NTNG1
948,ADAM17,ERBB4,GDF9
949,ADAM17,ERBB4,CD55
950,ADAM17,ERBB4,NPS
951,ADAM17,ERBB4,GDF5
952,ADAM17,ERBB4,PSEN1
953,ADAM17,ERBB4,HEBP1
954,ADAM17,ERBB4,INHBA
955,ADAM17,ERBB4,ANGPT1
956,ADAM17,ERBB4,SPINT1
957,ADAM17,ERBB4,NRTN
958,ADAM17,ERBB4,CLEC2B
959,ADAM17,ERBB4,DHH
960,ADAM17,ERBB4,CLEC2A
961,ADAM17,ERBB4,AGRN
962,ADAM17,ERBB4,OXT
963,ADAM17,ERBB4,LTF
964,ADAM17,ERBB4,BMP7
965,ADAM17,ERBB4,HSPA1A
966,ADAM17,ERBB4,ICAM3
967,ADAM17,ERBB4,NLGN1
968,ADAM17,ERBB4,ITIH2
969,ADAM17,ERBB4,NDP
970,ADAM17,ERBB4,THBS1
971,ADAM17,ERBB4,NID1
972,ADAM17,ERBB4,CALCB
973,ADAM17,ERBB4,SHH
974,ADAM17,ERBB4,BTLA
975,ADAM17,ERBB4,MDK
976,ADAM17,ERBB4,OSM
977,ADAM17,ERBB4,SEMA3A
978,ADAM17,ERBB4,PYY
979,ADAM17,ERBB4,PECAM1
980,ADAM17,ERBB4,HAS2
981,ADAM17,ERBB4,ARTN
982,ADAM17,ERBB4,CALM1
983,ADAM17,ERBB4,C4B
984,ADAM17,ERBB4,CD5L
985,ADAM17,ERBB4,CALM2
986,ADAM17,ERBB4,WNT7A
987,ADAM17,ERBB4,EFNB1
988,ADAM17,ERBB4,GDF2
989,ADAM17,ERBB4,ACTR2
990,ADAM17,ERBB4,OMG
991,ADAM17,ERBB4,CALR
992,ADAM17,ERBB4,PDYN
993,ADAM17,ERBB4,CD52
994,ADAM17,ERBB4,SEMA3C
995,ADAM17,ERBB4,ARF1
996,ADAM17,ERBB4,DCN
997,ADAM17,ERBB4,PDGFA
998,ADAM17,ERBB4,GHRH
999,ADAM17,ERBB4,APOE
1000,ADAM17,ERBB4,NPPC
1001,ADAM17,ERBB4,GUCA2A
1002,ADAM17,ERBB4,F8
1003,ADAM17,ERBB4,CD14
1004,ADAM17,ERBB4,ICAM4
1005,ADAM17,ERBB4,SEMA4D
1006,ADAM17,ERBB4,NTN4
1007,ADAM17,ERBB4,EFNB2
1008,ADAM17,ERBB4,EFNA4
1009,ADAM17,ERBB4,INSL5
1010,ADAM17,ERBB4,CNTN2
1011,ADAM17,ERBB4,CCK
1012,ADAM17,ERBB4,ZG16B
1013,ADAM17,ERBB4,ADAM12
1014,ADAM17,ERBB4,ANGPTL3
1015,ADAM17,ERBB4,NPNT
1016,ADAM17,ERBB4,APOB
1017,ADAM17,ERBB4,FSHB
1018,ADAM17,ERBB4,AGT
1019,ADAM17,ERBB4,CTHRC1
1020,ADAM17,ERBB4,CCL23
1021,ADAM17,ERBB4,LYPD3
1022,ADAM17,ERBB4,CDH1
1023,ADAM17,ERBB4,ECM1
1024,ADAM17,ERBB4,IL8
1025,ADAM17,ERBB4,CGN
1026,ADAM17,ERBB4,APLN
1027,ADAM17,ERBB4,IL10
1028,ADAM17,ERBB4,IL11
1029,ADAM17,ERBB4,JAG1
1030,ADAM17,ERBB4,IL4
1031,ADAM17,ERBB4,AVP
1032,ADAM17,ERBB4,HRAS
1033,ADAM17,ERBB4,DKK2
1034,ADAM17,ERBB4,SPP1
1035,ADAM17,ERBB4,LAMA5
1036,ADAM17,ERBB4,CORT
1037,ADAM17,ERBB4,CXCL11
1038,ADAM17,ERBB4,GPC3
1039,ADAM17,ERBB4,CCL5
1040,ADAM17,ERBB4,GDNF
1041,ADAM17,ERBB4,CD70
1042,ADAM17,ERBB4,MMP7
1043,ADAM17,ERBB4,IL36A
1044,ADAM17,ERBB4,LGALS3BP
1045,ADAM17,ERBB4,ADAM2
1046,ADAM17,ERBB4,PGF
1047,ADAM17,ERBB4,PON2
1048,ADAM17,ERBB4,FBN1
1049,ADAM17,ERBB4,HDC
1050,ADAM17,ERBB4,IL9
1051,ADAM17,ERBB4,AANAT
1052,ADAM17,ERBB4,GIP
1053,ADAM17,ERBB4,IFNA6
1054,ADAM17,ERBB4,IL22
1055,ADAM17,ERBB4,HMGB1
1056,ADAM17,ERBB4,SAA1
1057,ADAM17,ERBB4,CD36
1058,ADAM17,ERBB4,SELPLG
1059,ADAM17,ERBB4,ANXA1
1060,ADAM17,ERBB4,S100A8
1061,ADAM17,ERBB4,ICAM1
1062,ADAM17,ERBB4,SERPING1
1063,ADAM17,ERBB4,LRP1B
1064,ADAM17,ERBB4,ADCYAP1
1065,ADAM17,ERBB4,RLN2
1066,ADAM17,ERBB4,POMC
1067,ADAM17,ERBB4,PNOC
1068,ADAM17,ERBB4,KLRB1
1069,ADAM17,ERBB4,LIF
1070,ADAM17,ERBB4,NECTIN3
1071,ADAM17,ERBB4,WNT5A
1072,ADAM17,ERBB4,NTNG2
1073,ADAM17,ERBB4,IL36G
1074,ADAM17,ERBB4,ITGB3BP
1075,ADAM17,ERBB4,FST
1076,ADAM17,ERBB4,WNT2
1077,ADAM17,ERBB4,IAPP
1078,ADAM17,ERBB4,BTC
1079,ADAM17,ERBB4,EFNB3
1080,ADAM17,ERBB4,COL1A2
1081,ADAM17,ERBB4,GHRL
1082,ADAM17,ERBB4,CP
1083,ADAM17,ERBB4,COL6A1
1084,ADAM17,ERBB4,TNFSF12
1085,ADAM17,ERBB4,CD1D
1086,ADAM17,ERBB4,LAMA1
1087,ADAM17,ERBB4,QRFP
1088,ADAM17,ERBB4,TNFSF9
1089,ADAM17,ERBB4,NTN1
1090,ADAM17,ERBB4,TNFSF8
1091,ADAM17,ERBB4,NPY
1092,ADAM17,ERBB4,BGN
1093,ADAM17,ERBB4,CCL16
1094,ADAM17,ERBB4,HSP90B1
1095,ADAM17,ERBB4,COL4A2
1096,ADAM17,ERBB4,NLGN2
1097,ADAM17,ERBB4,EBI3
1098,ADAM17,ERBB4,FGF23
1099,ADAM17,ERBB4,IL17A
1100,ADAM17,ERBB4,F10
1101,ADAM17,ERBB4,ADAM15
1102,ADAM17,ERBB4,PTHLH
1103,ADAM17,ERBB4,WNT1
1104,ADAM17,ERBB4,IL12A
1105,ADAM17,ERBB4,CEACAM5
1106,ADAM17,ERBB4,CCL11
1107,ADAM17,ERBB4,FGF19
1108,ADAM17,ERBB4,RSPO2
1109,ADAM17,ERBB4,EDA
1110,ADAM17,ERBB4,KNG1
1111,ADAM17,ERBB4,GPI
1112,ADAM17,ERBB4,COL2A1
1113,ADAM17,ERBB4,C4A
1114,ADAM17,ERBB4,RPS27A
1115,ADAM17,ERBB4,TCN2
1116,ADAM17,ERBB4,LTBP3
1117,ADAM17,ERBB4,GZMB
1118,ADAM17,ERBB4,GNB3
1119,ADAM17,ERBB4,INHA
1120,ADAM17,ERBB4,COL18A1
1121,ADAM17,ERBB4,IGFBP4
1122,ADAM17,ERBB4,NGF
1123,ADAM17,ERBB4,LRPAP1
1124,ADAM17,ERBB4,TNF
1125,ADAM17,ERBB4,RSPO1
1126,ADAM17,ERBB4,HLA-A
1127,ADAM17,ERBB4,SLIT1
1128,ADAM17,ERBB4,PTN
1129,ADAM17,ERBB4,CLEC3A
1130,ADAM17,ERBB4,SEMA6D
1131,ADAM17,ERBB4,CXCL12
1132,ADAM17,ERBB4,SST
1133,ADAM17,ERBB4,XCL1
1134,ADAM17,ERBB4,BCAN
1135,ADAM17,ERBB4,NCAN
1136,ADAM17,ERBB4,IFNB1
1137,ADAM17,ERBB4,GAST
1138,ADAM17,ERBB4,LTB
1139,ADAM17,ERBB4,FLT3LG
1140,ADAM17,ERBB4,HLA-G
1141,ADAM17,ERBB4,CLCF1
1142,ADAM17,ERBB4,IGF1
1143,ADAM17,ERBB4,MATN1
1144,ADAM17,ERBB4,SFTPD
1145,ADAM17,ERBB4,VCAM1
1146,ADAM17,ERBB4,HLA-C
1147,ADAM17,ERBB4,CHAD
1148,ADAM17,ERBB4,INSL3
1149,ADAM17,ERBB4,EDN1
1150,ADAM17,ERBB4,DKK1
1151,ADAM17,ERBB4,TGFB2
1152,ADAM17,ERBB4,CAMP
1153,ADAM17,ERBB4,UTS2B
1154,ADAM17,ERBB4,IRAK4
1155,ADAM17,ERBB4,ANOS1
1156,ADAM17,ERBB4,INHBC
1157,ADAM17,ERBB4,CD34
1158,ADAM17,ERBB4,CALCA
1159,ADAM17,ERBB4,GDF10
1160,ADAM17,ERBB4,LIPH
1161,ADAM17,ERBB4,CXCL16
1162,ADAM17,ERBB4,IL15
1163,ADAM17,ERBB4,IL21
1164,ADAM17,ERBB4,COL3A1
1165,ADAM17,ERBB4,NTN3
1166,ADAM17,ERBB4,PVR
1167,ADAM17,ERBB4,HRG
1168,ADAM17,ERBB4,TPH1
1169,ADAM17,ERBB4,KITLG
1170,ADAM17,ERBB4,CX3CL1
1171,ADAM17,ERBB4,PDCD1LG2
1172,ADAM17,ERBB4,ADM2
1173,ADAM17,ERBB4,IL1B
1174,ADAM17,ERBB4,MADCAM1
1175,ADAM17,ERBB4,WNT11
1176,ADAM17,ERBB4,CCL15
1177,ADAM17,ERBB4,TNC
1178,ADAM17,ERBB4,RELN
1179,ADAM17,ERBB4,EFNA1
1180,ADAM17,ERBB4,C1QTNF5
1181,ADAM17,ERBB4,IFNA10
1182,ADAM17,ERBB4,IL3
1183,ADAM17,ERBB4,FGF12
1184,ADAM17,ERBB4,CD40LG
1185,ADAM17,ERBB4,HSPG2
1186,ADAM17,ERBB4,TGM2
1187,ADAM17,ERBB4,CCL18
1188,ADAM17,ERBB4,KRTAP4-12
1189,ADAM17,ERBB4,ADAM10
1190,ADAM17,ERBB4,EFNA5
1191,ADAM17,ERBB4,EFEMP2
1192,ADAM17,ERBB4,IFNL1
1193,ADAM17,ERBB4,PRSS23
1194,ADAM17,ERBB4,CXCL13
1195,ADAM17,ERBB4,APP
1196,ADAM17,ERBB4,CCL21
1197,ADAM17,ERBB4,F2
1198,ADAM17,ERBB4,ICAM2
1199,ADAM17,ERBB4,WNT3A
1200,ADAM17,ERBB4,LPL
1201,ADAM17,ERBB4,LAMB3
1202,ADAM17,ERBB4,LY86
1203,ADAM17,ERBB4,PF4
1204,ADAM17,ERBB4,CD99
1205,ADAM17,ERBB4,SEMA5A
1206,ADAM17,ERBB4,SHBG
1207,ADAM17,ERBB4,VEGFA
1208,ADAM17,ERBB4,CEACAM6
1209,ADAM17,ERBB4,CCL20
1210,ADAM17,ERBB4,PPY
1211,ADAM17,ERBB4,PENK
1212,ADAM17,ERBB4,CRH
1213,ADAM17,ERBB4,EDN3
1214,ADAM17,ERBB4,NPB
1215,ADAM17,ERBB4,FGF20
1216,ADAM17,ERBB4,PDGFB
1217,ADAM17,ERBB4,IL19
1218,ADAM17,ERBB4,TAC1
1219,ADAM17,ERBB4,OLFM2
1220,ADAM17,ERBB4,NUCB2
1221,ADAM17,ERBB4,NMS
1222,ADAM17,ERBB4,HGF
1223,ADAM17,ERBB4,FGF11
1224,ADAM17,ERBB4,PTH2
1225,ADAM17,ERBB4,B2M
1226,ADAM17,ERBB4,SFRP1
1227,ADAM17,ERBB4,HP
1228,ADAM17,ERBB4,HCRT
1229,ADAM17,ERBB4,CFC1
1230,ADAM17,ERBB4,TF
1231,ADAM17,ERBB4,TGFB1
1232,ADAM17,ERBB4,PSAP
1233,ADAM17,ERBB4,IL12B
1234,ADAM17,ERBB4,EDN2
1235,ADAM17,ERBB4,FGF13
1236,ADAM17,ERBB4,TNFSF13
1237,ADAM17,ERBB4,ADAM9
1238,ADAM17,ERBB4,IL2
1239,ADAM17,ERBB4,GAS6
1240,ADAM17,ERBB4,PIP
1241,ADAM17,ERBB4,PAPLN
1242,ADAM17,ERBB4,GALP
1243,ADAM17,ERBB4,CALM3
1244,ADAM17,ERBB4,EXOC3-AS1
1245,ADAM17,ERBB4,COL4A1
1246,ADAM17,ERBB4,PROK2
1247,ADAM17,ERBB4,TNFSF15
1248,ADAM17,ERBB4,MIA
1249,ADAM17,ERBB4,IL16
1250,ADAM17,ERBB4,IL5
1251,ADAM17,ERBB4,MYOC
1252,ADAM17,ERBB4,FASLG
1253,ADAM17,ERBB4,C4BPA
1254,ADAM17,ERBB4,CCL13
1255,ADAM17,ERBB4,COL5A1
1256,ADAM17,ERBB4,FGA
1257,ADAM17,ERBB4,CRP
1258,ADAM17,ERBB4,SEMA4C
1259,ADAM17,ERBB4,CXCL10
1260,ADAM17,ERBB4,GUCA2B
1261,ADAM17,ERBB4,CELA3B
1262,ADAM17,ERBB4,DLL1
1263,ADAM17,ERBB4,BMP15
1264,ADAM17,ERBB4,IL23A
1265,ADAM17,ERBB4,HLA-E
1266,ADAM17,ERBB4,RSPO3
1267,ADAM17,ERBB4,BST2
1268,ADAM17,ERBB4,IFNL2
1269,ADAM17,ERBB4,DLK2
1270,ADAM17,ERBB4,RLN1
1271,ADAM17,ERBB4,CSF2
1272,ADAM17,ERBB4,TIM-1
1273,ADAM17,ERBB4,C1QTNF1
1274,ADAM17,ERBB4,IL1A
1275,ADAM17,ERBB4,NTS
1276,ADAM17,ERBB4,BMP10
1277,ADAM17,ERBB4,WNT3
1278,ADAM17,ERBB4,CXCL1
1279,ADAM17,ERBB4,KISS1
1280,ADAM17,ERBB4,DSC1
1281,ADAM17,ERBB4,SEMA6A
1282,ADAM17,ERBB4,CGA
1283,ADAM17,ERBB4,NECTIN2
1284,ADAM17,ERBB4,NPVF
1285,ADAM17,ERBB4,ADAM28
1286,ADAM17,ERBB4,CNTF
1287,ADAM17,ERBB4,GNAI2
1288,ADAM17,ERBB4,EFNA2
1289,ADAM17,ERBB4,BMP2
1290,ADAM17,ERBB4,MLLT4
1291,ADAM17,ERBB4,RLN3
1292,ADAM17,ERBB4,EGF
1293,ADAM17,ERBB4,NPW
1294,ADAM17,ERBB4,FGF2
1295,ADAM17,ERBB4,IL18
1296,ADAM17,ERBB4,HSP90AA1
1297,ADAM17,ERBB4,CD80
1298,ADAM17,ERBB4,SOST
1299,ADAM17,ERBB4,ADM
1300,ADAM17,ERBB4,FGF10
1301,ADAM17,ERBB4,DSC2
1302,ADAM17,ERBB4,TNFSF14
1303,ADAM17,ERBB4,ALOX5AP
1304,ADAM17,ERBB4,IL17F
1305,ADAM17,ERBB4,PLG
1306,ADAM17,ERBB4,CCL2
1307,ADAM17,ERBB4,BST1
1308,ADAM17,ERBB4,BDNF
1309,ADAM28,ITGA4,IL20
1310,ADAM28,ITGA4,NTF4
1311,ADAM28,ITGA4,NPPA
1312,ADAM28,ITGA4,APOC3
1313,ADAM28,ITGA4,C5
1314,ADAM28,ITGA4,GSTP1
1315,ADAM28,ITGA4,FN1
1316,ADAM28,ITGA4,LGALS1
1317,ADAM28,ITGA4,COL1A1
1318,ADAM28,ITGA4,VEGFC
1319,ADAM28,ITGA4,SEMA4B
1320,ADAM28,ITGA4,AGRP
1321,ADAM28,ITGA4,LY6G5C
1322,ADAM28,ITGA4,PTGS2
1323,ADAM28,ITGA4,AREG
1324,ADAM28,ITGA4,LAMA2
1325,ADAM28,ITGA4,IL1F10
1326,ADAM28,ITGA4,SLIT2
1327,ADAM28,ITGA4,DLL4
1328,ADAM28,ITGA4,BMP4
1329,ADAM28,ITGA4,PTDSS1
1330,ADAM28,ITGA4,PROK1
1331,ADAM28,ITGA4,SEMA4A
1332,ADAM28,ITGA4,NCAM1
1333,ADAM28,ITGA4,IGFL1
1334,ADAM28,ITGA4,CSF1
1335,ADAM28,ITGA4,SCT
1336,ADAM28,ITGA4,LILRB4
1337,ADAM28,ITGA4,L1CAM
1338,ADAM28,ITGA4,PROS1
1339,ADAM28,ITGA4,DUSP18
1340,ADAM28,ITGA4,IL31
1341,ADAM28,ITGA4,SHP1
1342,ADAM28,ITGA4,CCL17
1343,ADAM28,ITGA4,NID2
1344,ADAM28,ITGA4,GCG
1345,ADAM28,ITGA4,NPFF
1346,ADAM28,ITGA4,NMU
1347,ADAM28,ITGA4,IFNA14
1348,ADAM28,ITGA4,CXCL2
1349,ADAM28,ITGA4,APOC1
1350,ADAM28,ITGA4,PIK3CD-AS1
1351,ADAM28,ITGA4,C3
1352,ADAM28,ITGA4,FGF1
1353,ADAM28,ITGA4,CCL25
1354,ADAM28,ITGA4,CD22
1355,ADAM28,ITGA4,F11
1356,ADAM28,ITGA4,NTF3
1357,ADAM28,ITGA4,SPINK1
1358,ADAM28,ITGA4,CCL19
1359,ADAM28,ITGA4,MST1
1360,ADAM28,ITGA4,PDGFC
1361,ADAM28,ITGA4,PLAU
1362,ADAM28,ITGA4,HLA-F
1363,ADAM28,ITGA4,GNAS
1364,ADAM28,ITGA4,SERPINA7
1365,ADAM28,ITGA4,HBEGF
1366,ADAM28,ITGA4,TAC4
1367,ADAM28,ITGA4,NLGN3
1368,ADAM28,ITGA4,TNFSF10
1369,ADAM28,ITGA4,RARRES2
1370,ADAM28,ITGA4,CTGF
1371,ADAM28,ITGA4,ANGPT2
1372,ADAM28,ITGA4,SHANK1
1373,ADAM28,ITGA4,CSF3
1374,ADAM28,ITGA4,EFNA3
1375,ADAM28,ITGA4,FARP2
1376,ADAM28,ITGA4,CCL14
1377,ADAM28,ITGA4,FGF4
1378,ADAM28,ITGA4,GDF1
1379,ADAM28,ITGA4,LAMB2
1380,ADAM28,ITGA4,REN
1381,ADAM28,ITGA4,LTA
1382,ADAM28,ITGA4,INHBB
1383,ADAM28,ITGA4,NTNG1
1384,ADAM28,ITGA4,GDF9
1385,ADAM28,ITGA4,CD55
1386,ADAM28,ITGA4,NPS
1387,ADAM28,ITGA4,GDF5
1388,ADAM28,ITGA4,PSEN1
1389,ADAM28,ITGA4,HEBP1
1390,ADAM28,ITGA4,INHBA
1391,ADAM28,ITGA4,ANGPT1
1392,ADAM28,ITGA4,SPINT1
1393,ADAM28,ITGA4,NRTN
1394,ADAM28,ITGA4,CLEC2B
1395,ADAM28,ITGA4,DHH
1396,ADAM28,ITGA4,CLEC2A
1397,ADAM28,ITGA4,AGRN
1398,ADAM28,ITGA4,OXT
1399,ADAM28,ITGA4,LTF
1400,ADAM28,ITGA4,BMP7
1401,ADAM28,ITGA4,HSPA1A
1402,ADAM28,ITGA4,ICAM3
1403,ADAM28,ITGA4,NLGN1
1404,ADAM28,ITGA4,ITIH2
1405,ADAM28,ITGA4,NDP
1406,ADAM28,ITGA4,THBS1
1407,ADAM28,ITGA4,NID1
1408,ADAM28,ITGA4,CALCB
1409,ADAM28,ITGA4,SHH
1410,ADAM28,ITGA4,BTLA
1411,ADAM28,ITGA4,MDK
1412,ADAM28,ITGA4,OSM
1413,ADAM28,ITGA4,SEMA3A
1414,ADAM28,ITGA4,PYY
1415,ADAM28,ITGA4,PECAM1
1416,ADAM28,ITGA4,HAS2
1417,ADAM28,ITGA4,ARTN
1418,ADAM28,ITGA4,CALM1
1419,ADAM28,ITGA4,C4B
1420,ADAM28,ITGA4,CD5L
1421,ADAM28,ITGA4,CALM2
1422,ADAM28,ITGA4,WNT7A
1423,ADAM28,ITGA4,EFNB1
1424,ADAM28,ITGA4,GDF2
1425,ADAM28,ITGA4,ACTR2
1426,ADAM28,ITGA4,OMG
1427,ADAM28,ITGA4,CALR
1428,ADAM28,ITGA4,PDYN
1429,ADAM28,ITGA4,CD52
